@context,@type,name,brand,sku,mpn,description,url,image,itemCondition,offers,price,priceCurrency,availability,priceValidUntil,gtin14,date
https://schema.org,Offer,Sem Phali/Lima Beans (Price per 250gms),"{'@type': 'Brand', 'name': 'FFG'}",SEM1,,"Health Benefits Of Lima Beans (Sem Ki Phali)-:



 Beans Improve Focus


Sem ki Phali Contains Antioxidants


Beans Good For Insomnia Patients



 Beans Good Source of vitamin D

",https://fastandfresh.in/products/sem-phali-lima-beans-price-per-250gms?variant=33350073188440,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/SEMFALI_500x.png?v=1600878917,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '12.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sem-phali-lima-beans-price-per-250gms?variant=33350073188440', 'sku': 'SEM1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",12.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sitafal  / Pumpkin (Price per Pc/Approx. 2kg to 2.5kg),"{'@type': 'Brand', 'name': 'FFG'}",SI1,,"


Impressive Health Benefits of Pumpkin-:



Highly Nutritious and Particularly Rich in Vitamin A. .


High Antioxidant Content May Reduce Your Risk of Chronic Diseases. 


Packs Vitamins That May Boost Immunity. ...


Vitamin A, Lutein and Zeaxanthin May Protect Your Eyesight. 
",https://fastandfresh.in/products/pumpkin-red-yellow?variant=32604291760216,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/PUMPKINGREEN_500x.jpg?v=1598459365,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '49.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/pumpkin-red-yellow?variant=32604291760216', 'sku': 'SI1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",49.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Soya leaves/Dill fresh (Price per 250gms),"{'@type': 'Brand', 'name': 'FFG'}",DIL1,,"All You Need to Know About Dill/Soya fresh-:


Rich in antioxidants


May benefit heart health


May help lower blood sugar levels


",https://fastandfresh.in/products/soya-leaves-dill-fresh-price-per-250gms?variant=33452420300888,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/SOYAFRESH_500x.jpg?v=1603685625,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '10.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/soya-leaves-dill-fresh-price-per-250gms?variant=33452420300888', 'sku': 'DIL1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",10.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Spinach / Palak (Price per kg),"{'@type': 'Brand', 'name': 'FFG'}",SP1,,"
Wonderful Benefits Of Spinach You Never Knew-:



Spinach is rich in vitamins A, C and K, magnesium, iron and manganese



Eating this leafy green veggie may benefit eye health


reduce oxidative stress and reduce blood pressure levels among other health functions

",https://fastandfresh.in/products/spinach?variant=32604292153432,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/spinach_500x.jpg?v=1593498859,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '18.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/spinach?variant=32604292153432', 'sku': 'SP1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",18.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Spring Onion (Price per 100 gms),"{'@type': 'Brand', 'name': 'FFG'}",SP2,,"
Amazing Benefits Of Spring Onions -:


Spring onions are an excellent source of vitamin C and calcium.

 Improves your bone density
Maintains normal vision
Lowers blood sugar levels
",https://fastandfresh.in/products/spring-onion-price-per-500-gms?variant=32876557926488,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/green-onion-leaves-500x500_500x.png?v=1598459402,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '8.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/spring-onion-price-per-500-gms?variant=32876557926488', 'sku': 'SP2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",8.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sprouts - Channa (Price per 200 gms),"{'@type': 'Brand', 'name': 'FAST AND FRESH GLOBAL LLP'}",SPROUT1,,"


Helps in digestion. Sprouts contain an unusually high content of living enzymes. ...


Boosts blood circulation. ...


Helps in weight loss. ...


Builds your immune system. ...


Improves eye sight. ...


Heart friendly. ...


Helps reduce acidity. ...


May prevent premature ageing.

",https://fastandfresh.in/products/sprouts-channa-200gms?variant=33180587917400,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/CHANASPROUTS_500x.jpg?v=1596644953,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '24.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sprouts-channa-200gms?variant=33180587917400', 'sku': 'SPROUT1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",24.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sprouts - Mix Variety (Price Per 200 gms),"{'@type': 'Brand', 'name': 'FFG'}",sprout2,,"
Health Benefits Of sprout Mix


Boosts blood circulation. ...


Helps in weight loss. ...


Builds your immune system. ...


Improves eye sight. ...


Heart friendly. ...


Helps reduce acidity. ...

",https://fastandfresh.in/products/sprouts-mix-variety-200gms?variant=33180584509528,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/MIXSPROUT_500x.jpg?v=1596644952,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '24.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sprouts-mix-variety-200gms?variant=33180584509528', 'sku': 'sprout2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",24.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sprouts - Moong (Price per 200 gms),"{'@type': 'Brand', 'name': 'FFG'}",Sprouts3,,"Health Benefits of Moong Sprouts-

Packed With Healthy Nutrients. ...

High Antioxidant Levels May Reduce Chronic Disease Risk. ...
Antioxidants Vitexin and Isovitexin May Prevent Heat Stroke. ...
May Lower “Bad” LDL Cholesterol Levels, Reducing Heart Disease Risk. ...



",https://fastandfresh.in/products/sprouts-moong-200gms?variant=33180553085016,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/MUNGSPROUT_500x.jpg?v=1596644952,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '24.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sprouts-moong-200gms?variant=33180553085016', 'sku': 'Sprouts3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",24.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Star Fruit/Kamrakh (Price per 250gms),"{'@type': 'Brand', 'name': 'FFG'}",STA1,,,https://fastandfresh.in/products/star-fruit-kamrakh-price-per-250gms?variant=37474785493183,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Star-Fruit_451x.jpg?v=1604733042,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '16.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/star-fruit-kamrakh-price-per-250gms?variant=37474785493183', 'sku': 'STA1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",16.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Strawberry Fresh (Price per Pkt approx. 200gms),"{'@type': 'Brand', 'name': 'FFG'}",STR1,,"Surprising Ways Strawberries Can Benefit Your Health-:


Give your immunity a boost


Maintain your healthy vision


Keep your wrinkles at bay


Lower your cholesterol


Regulate your blood pressure

",https://fastandfresh.in/products/strawberry-fresh-price-per-pkt-approx-200gms?variant=37681178378431,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/STRAWBERRY_500x.jpg?v=1606964645,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '132.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/strawberry-fresh-price-per-pkt-approx-200gms?variant=37681178378431', 'sku': 'STR1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",132.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sugarcane/Ikh (Price per kg),"{'@type': 'Brand', 'name': 'FFG'}",SUG1,,"Benefits of Sugarcane for Health and Skin-:


It enhances liver function


It eases the digestive system



 It is helpful for people with diabetes


It maintains kidney health


It aids in development of bones and teeth

",https://fastandfresh.in/products/sugarcane-ikh-price-per-kg?variant=37935749333183,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/SUGARCANE-01_500x.png?v=1610095519,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '30.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sugarcane-ikh-price-per-kg?variant=37935749333183', 'sku': 'SUG1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",30.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sweet Lime / Mausambi (Price per Kg),"{'@type': 'Brand', 'name': 'FFG'}",SW1,,"Excellent for Juice in summer!! 


Helps digestion.


Prevents gums and teeth issues.


Recovers immune system.


Aids weight control.


Take care of the ""gout"" issue.


Aids diabetes.


Treat ulcers.


Boosts blood circulation.

",https://fastandfresh.in/products/sweet-lime-mausambi-price-per-kg?variant=32707806429272,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/sweetlime_500x.jpg?v=1593016150,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '69.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sweet-lime-mausambi-price-per-kg?variant=32707806429272', 'sku': 'SW1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",69.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sweet Potato (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",SW2,,"
The health benefits of sweet potato-:


 Promote Gut Health


Support Healthy Vision


May Enhance Brain Function


May Support Your Immune System

",https://fastandfresh.in/products/sweet-potato-price-per-500-gms?variant=32893211639896,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Sweet-Potato_500x.jpg?v=1593016151,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '29.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sweet-potato-price-per-500-gms?variant=32893211639896', 'sku': 'SW2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",29.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sweet Tamarind / Imli  (Price per 250gms pack),"{'@type': 'Brand', 'name': 'FFG'}",SW3,,Sweet Imli  (250gms pack) Imported Box,https://fastandfresh.in/products/sweet-tamarind-imli-price-per-box?variant=32843867652184,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/TAMARIND_500x.jpg?v=1598459399,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '95.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sweet-tamarind-imli-price-per-box?variant=32843867652184', 'sku': 'SW3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",95.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Thailand Mini Orange (Price per kg),"{'@type': 'Brand', 'name': 'FFG'}",MAN1,,"Health Benefits of Eating Oranges-:
 

The strong content of Vitamin C stimulates white cells to fight against infection, naturally helps to build a good immune system.
It controls high Blood Pressure.
The anti-oxidants helps to protect skin.
",https://fastandfresh.in/products/thailand-mini-orange-price-per-500gms?variant=37760686424255,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/freash-mandarine_500x.jpg?v=1607918850,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '460.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/thailand-mini-orange-price-per-500gms?variant=37760686424255', 'sku': 'MAN1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",460.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Thyme (Price per 100 gms),"{'@type': 'Brand', 'name': 'FFG'}",TH1,,"Health Benefits of Thyme-:


Thyme to lower blood pressure


Thyme to stop coughing


Thyme to boost your immunity


Thyme for good smells

",https://fastandfresh.in/products/thyme?variant=32604292186200,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/thyme_500x.jpg?v=1598459367,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '67.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/thyme?variant=32604292186200', 'sku': 'TH1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",67.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Tomato Cherry (Price per 250 gms),"{'@type': 'Brand', 'name': 'FFG'}",TO1,,"

Cherry tomato nutrition facts and health benefits-:


Good for Your Waistline


Potassium and Blood Pressure


Protection Against Free Radicals



It is also used in beauty care for both skin and hair.


",https://fastandfresh.in/products/tomato-cherry?variant=32604292350040,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/cherrytomato_500x.jpg?v=1598459368,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '18.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/tomato-cherry?variant=32604292350040', 'sku': 'TO1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",18.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Tomato Desi (Price per Kg),"{'@type': 'Brand', 'name': 'FFG'}",TO2,,"
 Health Benefits of Tomatoes-:


Tomatoes are a great source of vitamins


They protect heart health


Improve you vision


Boost digestive health

",https://fastandfresh.in/products/tomato-desi-price-per-kg?variant=32751317581912,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/tomato-round-desi_500x.jpg?v=1593016154,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '30.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/tomato-desi-price-per-kg?variant=32751317581912', 'sku': 'TO2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",30.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Tomato Hybrid (Price per kg),"{'@type': 'Brand', 'name': 'FFG'}",TO3,,"


Tomatoes are the major dietary source of the antioxidant lycopene,



which has been linked to many health benefits, including reduced risk of heart disease 


They are also a great source of vitamin C, potassium, folate, and vitamin K.

",https://fastandfresh.in/products/tomato?variant=32603118764120,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Tomato_Hybrid_500x.jpg?v=1593016155,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '23.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/tomato?variant=32603118764120', 'sku': 'TO3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",23.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Tori (Price per 250 gms),"{'@type': 'Brand', 'name': 'FFG'}",TO4,,"

Health benefits of ridge gourd /Tori-:

Ideal for weight loss
Reducing heat in the body
Prevents premature greying and hair fall
Reduce skin infections and prevents skin diseases
",https://fastandfresh.in/products/tori-price-per-250gms?variant=32675811557464,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/tori_500x.jpg?v=1598459384,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '18.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/tori-price-per-250gms?variant=32675811557464', 'sku': 'TO4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",18.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Turnip/salgam (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",TUR1,,"What are the benefits of turnips?


Lowering blood pressure


Aiding weight loss and digestion



Turnips are loaded with fiber and vitamins K, A, C, E, B1, B3, B5



They are also a good source of phosphorus, omega-3 fatty acids and protein

",https://fastandfresh.in/products/turnip-salgam-price-per-500gms?variant=33468021178456,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/TURNIP_500x.jpg?v=1604135540,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '12.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/turnip-salgam-price-per-500gms?variant=33468021178456', 'sku': 'TUR1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",12.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,VITAMIN-C COMBO,"{'@type': 'Brand', 'name': 'FAST AND FRESH GLOBAL LLP'}",,,"Introducing FFG VITAMIN-C COMBO to boost your immunity amid the coronavirus panademic, to keep the virus and other illnesses at bay. And one of the ways to achieve that is by eating healthy, immunity boosting vegetables and fruits. Vitamins C has antioxidants that help to destroy free radicals and support the body's natural immune response. Sources of vitamin C include red peppers, kinnow, oranges, strawberries, broccoli, lemons and Grapefruit etc. ",https://fastandfresh.in/products/vitamin-c-combo?variant=37893158076607,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/VITAMIN_C_500x.png?v=1609407545,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '699.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/vitamin-c-combo?variant=37893158076607', 'sku': '', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",699.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Water Melon (Price per Pcs 2.5kg to 3kg),"{'@type': 'Brand', 'name': 'FFG'}",WA1,,"
Here are the top health benefits of eating watermelon.



Helps You Hydrate. ...


Contains Nutrients and Beneficial Plant Compounds. ...


Contains Compounds That May Help Prevent Cancer. ...


May Improve Heart Health. ...


May Lower Inflammation and Oxidative Stress. ...


May Help Prevent Macular Degeneration. ...


May Help Relieve Muscle Soreness.


",https://fastandfresh.in/products/water-melon?variant=32606825840728,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/WM2_500x.jpg?v=1600878857,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '39.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/water-melon?variant=32606825840728', 'sku': 'WA1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",39.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Zespri Green Kiwi (Price per Box of 4 pcs),"{'@type': 'Brand', 'name': 'FFG'}",KZG,,"

Zespri kiwifruit are an excellent source of vitamin C.

FULL OF ANTIOXIDANTS. 
Load up on POTASSIUM. ...

Good source of  FOLATE ²
Good source of Vitamin C &amp;  E






",https://fastandfresh.in/products/zesperi-green-kiwi?variant=33177287327832,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/20200730_125013_500x.jpg?v=1596644950,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '196.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/zesperi-green-kiwi?variant=33177287327832', 'sku': 'KZG', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",196.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Zuchini Green (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",ZU1,,"Here are  evidence-based benefits of zucchini.

Rich in Many Nutrients. ...
High in Antioxidants. ...
Contributes to Healthy Digestion. ...
May Reduce Blood Sugar Levels. ...
May Improve Heart Health. ...
May Strengthen Your Vision. ...
May Aid Weight Loss. ...
Easy to Add to Your Diet.
",https://fastandfresh.in/products/zuchini-green?variant=32604292513880,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/zucchinigreen_500x.jpg?v=1593016158,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '18.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/zuchini-green?variant=32604292513880', 'sku': 'ZU1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",18.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Zuchini Yellow (Price per 250gms),"{'@type': 'Brand', 'name': 'FFG'}",ZU2,,"Here are  evidence-based benefits of zucchini.

Rich in Many Nutrients. ...
High in Antioxidants. ...
Contributes to Healthy Digestion. ...
May Reduce Blood Sugar Levels. ...
May Improve Heart Health. ...
May Strengthen Your Vision. ...
May Aid Weight Loss. ...
Easy to Add to Your Diet.
",https://fastandfresh.in/products/zuchini-yellow?variant=32604292546648,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/zucchiniyellow_500x.jpg?v=1593016159,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '15.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/zuchini-yellow?variant=32604292546648', 'sku': 'ZU2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",15.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
